filename,width,height,class,xmin,ymin,xmax,ymax
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0013_jpg.rf.48c7c8b78e7bd8fc639dba11c5c31296.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0025_jpg.rf.29fae7a4c4bd78417cce7b4d108c60da.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0034_jpg.rf.27ea7308b4a05506fda687f042b4b5ec.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0041_jpg.rf.8da2f5ba0c765c5cab98ec5cfef8aee8.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0028_jpg.rf.55419c84c8b6e5aea2175211b82d3024.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0001_jpg.rf.67c0057a912a0da301ab1e19271d462f.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0008_jpg.rf.4c2129971487f934030896cd8ac4c563.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0012_jpg.rf.718edfce4921fad444759a8726cb7989.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0023_jpg.rf.0af35671f918e8b7ba98d6f9fbf1fbf8.jpg,2688,1512,vehicles,1899,1263,1925,1293
